DAMAGE,ZIPCODE,ROOFCONSTR,EAVES,VENTSCREEN,EXTERIORSI,WINDOWPANE,VSD ,YEARBUILT,Distance,EMBER,FLAME,LATITUDE,LONGITUDE
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,2001,15.079872,0.175539144,8.956941605,34.2870312,-119.2207953
No Damage,,,,,,,2,,95.78888764,0,,34.34477619,-119.2946153
No Damage,,,,,,,2,,35.85407626,0,,34.2873682,-119.2238686
No Damage,93009,,,,,,2,,31.13606393,0,3.060773373,34.2885974,-119.2120721
No Damage,93001,,,,,,2,,18.13090273,0.179093831,9.124131203,34.28801436,-119.2799861
No Damage,93003,,,,,,2,,14.2296782,0.006167128,,34.29035692,-119.2153054
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,2,1959,30.39727134,0.165504015,,34.2900408,-119.2043574
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,2,1977,13.28352425,0.01611301,,34.2903735,-119.2024525
No Damage,,,,,,,2,,6.476390078,0.100059272,,34.29035819,-119.2149568
Minor (10-25%),,Fire Resistant,Not Applicable,No Vents,Fire Resistant,Single Pane,2,0,1.309876108,0,,34.28803055,-119.2237052
No Damage,,,,,,,2,,1.309876108,0,,34.28803055,-119.2237052
No Damage,,,,,,,2,,46.7066176,0.337330322,8.795675278,34.28367955,-119.2529758
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,2,1973,0,0,,34.28793555,-119.2226003
No Damage,,,,,,,2,,9.030931663,0.247026367,,34.32929651,-119.2904004
No Damage,,,,,,,2,,0,0,,34.28820225,-119.222587
No Damage,,,,,,,2,,0,0,,34.28820225,-119.222587
No Damage,,,,,,,2,,19.08175366,0,,34.288265,-119.2231109
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Single Pane,2,1973,0,0.031693251,,34.2897546,-119.207386
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Single Pane,2,1973,0,0.278891195,2.215593338,34.2897546,-119.207386
No Damage,,,,,,,2,,17.26619845,0.046232639,8.737854958,34.2900543,-119.2074883
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1961,16.94252523,0,8.101927757,34.2901802,-119.2059625
No Damage,,,,,,,2,,9.686659692,0,,34.29067398,-119.2148279
No Damage,93060,,,,,,2,,120.779046,0.005433214,9.635290146,34.38336977,-119.1412993
No Damage,,,,,,,2,,14.47381259,0,14.55914688,34.2885535,-119.2799512
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,2,1964,25.35082896,0.302696262,9.108533859,34.2904063,-119.2117537
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,2,1987,85.71640321,0,5.232928753,34.290567,-119.2121228
Major (26-50%),,Fire Resistant,Unenclosed,No Vents,Combustible,Single Pane,2,1957,0,0,,34.36657734,-119.4490008
Major (26-50%),,Fire Resistant,Unenclosed,No Vents,Combustible,Single Pane,2,1957,0,0,,34.36657734,-119.4490008
No Damage,93013,,,,,,2,,466.4826332,0,,34.408384,-119.464797
No Damage,93003,,,,,,2,,25.65397208,0.31692627,,34.29649294,-119.2053059
No Damage,93009,,,,,,2,,16.66746156,0.115439182,5.651051044,34.2908578,-119.2056916
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1978,88.07366144,0,0.821465075,34.2942573,-119.2031889
No Damage,93013,,,,,,2,,75.14548588,0,,34.396418,-119.462463
No Damage,93108,,,,,,2,,44.32403456,0,,34.455956,-119.655516
No Damage,93108,,,,,,2,,105.9930772,0,,34.455956,-119.655516
No Damage,93108,,,,,,2,,44.32403456,0,,34.455956,-119.655516
No Damage,93009,,,,,,2,,17.10303555,0.321240234,,34.2916649,-119.2010061
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Unknown,2,1973,27.41420134,0,8.911623955,34.2894194,-119.2224994
No Damage,,,,,,,2,,27.41420134,0.020704481,,34.2894194,-119.2224994
Major (26-50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1973,30.06579534,0.20932156,,34.2894194,-119.2224994
No Damage,93013,,,,,,2,,5.880992453,0,,34.402216,-119.459099
No Damage,93009,,,,,,2,,51.35031906,0.381389025,3.53771472,34.2901946,-119.199883
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,2,1975,25.03508631,0.09927965,,34.2928561,-119.2012011
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Unknown,2,1978,41.16989878,0,3.252734661,34.2928561,-119.2012011
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1975,25.7040791,0.21735121,8.125989914,34.2914135,-119.2002203
Minor (10-25%),,Fire Resistant,Unenclosed,Screened,Combustible,Single Pane,2,1973,32.85623255,0.003820801,3.104123116,34.28944975,-119.2241914
No Damage,93013,,,,,,2,,73.95772388,0,,34.400782,-119.457057
No Damage,93013,,,,,,2,,10.13060419,0,,34.400782,-119.457057
No Damage,93013,,,,,,2,,73.95772388,0,,34.400782,-119.457057
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1975,25.28111522,0.29477105,7.738648415,34.291618,-119.2002249
No Damage,93009,,,,,,2,,5.822536939,0.040716688,,34.2926164,-119.200576
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,2,1973,0,0,,34.28968075,-119.2229266
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,2,1977,30.7840431,0,,34.2910752,-119.202932
No Damage,93003,,,,,,2,,25.27812942,0.199241672,9.074514389,34.2896871,-119.2242312
No Damage,,,,,,,2,,8.928921462,0,,34.28978615,-119.2238017
No Damage,,,,,,,2,,13.63489038,0.231208767,,34.29179355,-119.2161494
No Damage,93009,,,,,,2,,16.55382254,0.115266385,,34.2912825,-119.2030759
No Damage,93013,,,,,,2,,78.43146972,0,,34.398345,-119.453005
No Damage,93013,,,,,,2,,13.66266319,0,,34.398345,-119.453005
No Damage,93013,,,,,,2,,32.1388261,0.012935045,,34.398345,-119.453005
No Damage,93013,,,,,,2,,32.1388261,0.087057631,,34.398345,-119.453005
No Damage,93013,,,,,,2,,13.66266319,0,,34.398345,-119.453005
No Damage,93060,,,,,,2,,46.18427514,0,7.280866623,34.3860971,-119.1421702
No Damage,93060,,,,,,2,,16.86385099,0.17971205,7.280866623,34.38616086,-119.1422026
No Damage,93108,,,,,,2,,69.14032448,0,,34.444378,-119.621692
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Single Pane,2,1961,66.11480394,0.302687174,3.01803112,34.291481,-119.2069931
No Damage,,,,,,,2,,9.975053075,0,,34.2921915,-119.2162994
No Damage,93009,,,,,,2,,17.92883847,0.355979818,8.72402668,34.2914946,-119.2064314
No Damage,93009,,,,,,2,,0,0,8.852885246,34.2918977,-119.2049798
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Combustible,Multi Pane,2,1960,0,0,8.852885246,34.2918977,-119.2049798
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Combustible,Multi Pane,2,1960,0,0,8.852885246,34.2918977,-119.2049798
No Damage,,,,,,,2,,12.66715829,0.252907444,8.552042007,34.2912449,-119.2212548
No Damage,93060,,,,,,2,,31.250427,0,6.933244228,34.38944005,-119.1451558
No Damage,93108,,,,,,2,,30.74076527,0,,34.4453996,-119.6213072
No Damage,93108,,,,,,2,,30.74076527,0,,34.4453996,-119.6213072
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1962,0,0,8.688785553,34.2919107,-119.2070428
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1962,0,0.149572211,8.688785553,34.2919107,-119.2070428
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1962,0,0,8.688785553,34.2919107,-119.2070428
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1962,0,0.149572211,8.688785553,34.2919107,-119.2070428
Major (26-50%),,Fire Resistant,Unenclosed,Screened,Combustible,Single Pane,2,1959,241.1037769,0,,34.4477124,-119.6194857
No Damage,93060,,,,,,2,,105.7596835,0.007370741,10.10024834,34.3923087,-119.1470477
Affected (1-9%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,2,1962,8.749080357,0.146170112,9.277058601,34.2918131,-119.208419
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1961,32.73102232,0.302676459,13.70831966,34.2928781,-119.2053706
Destroyed (>50%),,Fire Resistant,Enclosed,Unknown,Fire Resistant,Multi Pane,2,1961,40.55156204,0,8.764486313,34.2926955,-119.2064404
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,2,1977,21.28841881,0,2.721155405,34.2928495,-119.2039013
No Damage,,,,,,,2,,9.049473188,0.120340983,,34.32891998,-119.2899707
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,2,1961,0,0.006486952,2.696289301,34.2927648,-119.2069958
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,2,1961,0,0.006486952,2.696289301,34.2927648,-119.2069958
Destroyed (>50%),,Fire Resistant,Enclosed,Unknown,Fire Resistant,Single Pane,2,1962,40.55156204,0,8.969396591,34.2929549,-119.2065554
No Damage,93009,,,,,,2,,17.63533551,0.048291829,1.280258775,34.2932742,-119.2031105
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1962,3.12308564,0.006035156,9.014502525,34.2926779,-119.2089968
Destroyed (>50%),,Fire Resistant,Enclosed,Unknown,Fire Resistant,Multi Pane,2,1962,9.156489154,0,,34.2932905,-119.2071804
No Damage,,,,,,,2,,7.178572802,0.185712958,,34.371232,-119.304967
No Damage,93009,,,,,,2,,28.47595361,0.328544922,,34.2929255,-119.2018373
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Unknown,2,1978,9.111331977,0,,34.2931271,-119.2016666
No Damage,93009,,,,,,2,,9.111331977,0.344745822,,34.2931271,-119.2016666
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,2,1962,0,0.062240804,9.445698738,34.294031,-119.2069446
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,2,1962,0,0.145406698,9.445698738,34.294031,-119.2069446
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,2,1962,0,0.062240804,9.445698738,34.294031,-119.2069446
No Damage,93108,,,,,,2,,285.6707047,0,,34.4497613,-119.6099062
No Damage,93108,,,,,,2,,43.50820363,0,,34.45069,-119.64179
No Damage,93108,,,,,,2,,43.50820363,0,,34.45069,-119.64179
No Damage,,,,,,,2,,9.413269845,0.114659559,8.947428703,34.2942422,-119.2074604
No Damage,93108,,,,,,2,,10.12370014,0,,34.448641,-119.608207
No Damage,93108,,,,,,2,,102.7051267,0,,34.451638,-119.639848
Affected (1-9%),,Fire Resistant,Enclosed,Unknown,Fire Resistant,Multi Pane,2,1999,52.94608442,0,,34.451638,-119.639848
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1978,40.59789342,0,,34.2945574,-119.2013024
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1988,0,0,,34.449333,-119.607872
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1978,35.34155362,0.302661811,,34.2948089,-119.2013767
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1978,28.74986048,0.152324761,9.277112961,34.2948089,-119.2013767
No Damage,93108,,,,,,2,,341.9188814,0,,34.453416,-119.652529
No Damage,93009,,,,,,2,,11.4418945,0,8.331839561,34.2947066,-119.2076598
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,2,1962,10.67878466,0.219607747,9.882193565,34.2950141,-119.207284
No Damage,93003,,,,,,2,,20.5994564,0.180584581,9.039025307,34.2978486,-119.2120283
No Damage,93023,,,,,,2,,60.09833516,0,,34.46304111,-119.2882047
No Damage,93009,,,,,,2,,3.493397974,0,3.532699347,34.2952292,-119.2073617
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,2,1978,64.25123428,0,,34.2954277,-119.2015296
No Damage,93108,,,,,,2,,88.3994607,0,,34.4474664,-119.6055855
No Damage,93023,,,,,,2,,60.09833516,0,,34.46337409,-119.2881932
No Damage,93023,,,,,,2,,160.2642716,0.124811876,16.19278717,34.43650431,-119.1729458
No Damage,93060,,,,,,2,,16.455078,0,,34.3820445,-119.069311
No Damage,93009,,,,,,1,,13.84847309,0.014818793,,34.2944763,-119.2124292
No Damage,93009,,,,,,1,,41.70160089,0.320348036,,34.2963039,-119.2032938
No Damage,,,,,,,1,,33.00728524,0,2.99701786,34.2955134,-119.2119136
Destroyed (>50%),93009,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,1,1963,24.78605156,0.284638129,9.038166046,34.2994939,-119.2081596
Affected (1-9%),93023,Fire Resistant,Enclosed,Screened,Fire Resistant,Single Pane,1,1966,0,0.010235867,2.294566393,34.43823431,-119.1373592
No Damage,93023,,,,,,1,,14.15906893,0.014067925,10.31017208,34.43828258,-119.1373577
Destroyed (>50%),93009,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,1,1978,31.30603539,0.075604791,,34.289196,-119.2109771
No Damage,93060,,,,,,1,,20.58800329,0,,34.38094742,-119.0690293
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,1,1965,0,0.271165093,,34.2844888,-119.2713677
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,1,1979,18.10984341,0.176655273,,34.284155,-119.270187
No Damage,,,,,,,1,,45.75372102,0,,34.2979268,-119.2092257
Destroyed (>50%),0,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,1,1956,181.2780593,0.223819309,,34.28306413,-119.2668798
No Damage,,,,,,,1,,1.607860084,0.149152289,5.50714159,34.2835796,-119.2644708
No Damage,,,,,,,1,,4.263242281,0.044773763,,34.34046172,-119.2898082
No Damage,,,,,,,1,,22.55804455,0.220297716,8.365486145,34.28388815,-119.2524451
No Damage,,,,,,,1,,11.76565336,0.171178385,,34.33977137,-119.2905234
Affected (1-9%),,Fire Resistant,Unenclosed,No Vents,Fire Resistant,Multi Pane,1,2008,8.441230231,0.123443604,,34.2856797,-119.2248
No Damage,93003,,,,,,1,,17.22221908,0.226418186,,34.28640145,-119.2244487
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,1,1965,17.33866207,0.211850857,,34.2866765,-119.2243121
No Damage,,,,,,,1,,43.97350332,0,,34.290361,-119.2221227
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,1,1973,3.267468967,0.140979411,,34.2912825,-119.2217766
No Damage,,,,,,,1,,20.68739479,0,9.477557182,34.2916811,-119.2220799
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,1,1970,44.07096596,0.134102241,8.222612381,34.2880239,-119.2135347
No Damage,93003,,,,,,1,,17.7915474,0.360887722,,34.2865167,-119.220954
No Damage,,,,,,,1,,31.07719793,0.142123888,8.454742432,34.2887245,-119.2131818
No Damage,93009,,,,,,1,,53.36331374,0.136438802,,34.2897613,-119.2002643
No Damage,,,,,,,1,,33.22856037,0,6.903275967,34.2857763,-119.2150463
No Damage,,,,,,,1,,6.829148226,0.422539198,,34.28592065,-119.2143962
No Damage,93003,,,,,,1,,43.04194035,0,3.25533247,34.2860076,-119.2136675
No Damage,93009,,,,,,1,,16.77593066,0.254533556,7.391237259,34.2902719,-119.2006519
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,1,1975,18.2518072,0.145352648,7.730710983,34.2900694,-119.2011269
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,1,1973,0,0,,34.28793555,-119.2226003
No Damage,93009,,,,,,1,,20.99534458,0.316170383,,34.2906856,-119.2018332
No Damage,,,,,,,1,,0,0.38943278,9.866773605,34.300232,-119.206571
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,1,1977,15.78783593,0.209782986,7.508665085,34.2910814,-119.2024993
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1978,40.24160808,0.255257975,8.675715446,34.2943156,-119.2023925
No Damage,93009,,,,,,1,,25.96944877,0.34946601,8.615674973,34.2920469,-119.2011568
No Damage,93009,,,,,0,1,,28.10434177,0.239712457,1.514832497,34.291254,-119.2004497
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,1,1977,21.27085641,0.302687174,3.487132311,34.2913122,-119.2026566
Affected (1-9%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1973,13.18628352,0,,34.2900998,-119.2225972
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Single Pane,1,1975,17.54668056,0.059839952,3.136676788,34.2922928,-119.2018661
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Fire Resistant,Single Pane,1,1975,33.91755724,0,3.003751993,34.2926857,-119.2015682
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Single Pane,1,1977,4.789964006,0,2.086852789,34.2924861,-119.2020075
Minor (10-25%),93009,Fire Resistant,Unenclosed,Screened,Fire Resistant,Multi Pane,1,1974,15.78967844,0,2.305284739,34.2925911,-119.2038746
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,1,1961,0,0.222669,2.696289301,34.2927648,-119.2069958
No Damage,93009,,,,,,1,,29.28682041,0.336082221,,34.2928397,-119.203358
No Damage,93009,,,,,,1,,35.69422546,0.481809625,3.605040789,34.2937038,-119.2013891
Major (26-50%),93009,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1978,0,0,3.539308548,34.2939311,-119.2012876
No Damage,93108,,,,,,1,,5.405661446,0,,34.448146,-119.610114
No Damage,93108,,,,,,1,,5.405661446,0,,34.448146,-119.610114
No Damage,93108,,,,,,1,,67.34648868,0,,34.448146,-119.610114
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Combustible,Multi Pane,1,1978,28.74986048,0.070892605,13.18601894,34.2945574,-119.2013024
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Single Pane,1,1978,47.7812892,0.302659776,,34.2950588,-119.2014515
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1978,59.63935962,0,,34.2957419,-119.2020977
No Damage,93001,,,,,,1,,9.049473188,0.025297445,,34.32895221,-119.2898232
No Damage,93023,,,,,,1,,62.78057619,0.227876383,,34.43690123,-119.1755755
No Damage,93060,,,,,,1,,16.97711871,0,,34.37679327,-119.066878
Destroyed (>50%),,Fire Resistant,Enclosed,Unknown,Fire Resistant,Multi Pane,1,1981,44.54840886,0.116771376,,34.2943153,-119.2103618
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Multi Pane,1,1965,40.34628613,0,,34.2944331,-119.2118668
No Damage,93060,,,,,,1,,8.353140428,0,,34.38182443,-119.0701364
No Damage,,,,,,,1,,11.42130061,0.671047635,,34.2942623,-119.2108079
No Damage,,,,,,,1,,48.53219446,0.007817112,,34.2943307,-119.2091555
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1978,22.15140543,0.063283556,,34.2962813,-119.2015644
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,1,1978,18.88202234,0,,34.29577857,-119.2046615
No Damage,93060,,,,,,1,,9.362633881,0,,34.38230543,-119.0703213
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1978,8.999689522,0.270985786,9.280976295,34.2962347,-119.2021269
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,1,1962,32.73814379,0.273113064,8.660601616,34.2961261,-119.206698
Destroyed (>50%),,Fire Resistant,Unenclosed,Screened,Combustible,Single Pane,1,1949,118.4813483,0.052404378,7.801074505,34.2836743,-119.2853361
Destroyed (>50%),,Fire Resistant,Enclosed,Unknown,Fire Resistant,Single Pane,1,1962,46.04231543,0.271436768,,34.296051,-119.2071452
No Damage,93009,,,,,,1,,41.70160089,0.186219347,,34.2959903,-119.2034205
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,1,1978,57.39244432,0.119378662,,34.2959903,-119.2034205
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,1,1978,42.80508922,0.302653809,,34.2959903,-119.2034205
Destroyed (>50%),,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,1,1962,23.60443776,0,9.574670792,34.2958144,-119.2080221
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1978,18.23067565,0.087843967,,34.2965208,-119.201662
No Damage,,,,,,,1,,22.43597599,0.015598416,9.574670792,34.2960612,-119.2080571
No Damage,93060,,,,,,1,,12.12554544,0,,34.38171942,-119.0698855
No Damage,,,,,,,1,,21.22149773,0,7.884311199,34.2946474,-119.2103299
No Damage,,,,,,,1,,11.42130061,0.103768175,,34.2945346,-119.2108315
No Damage,93009,,,,,,1,,34.93083225,0.147388916,9.128023148,34.2947018,-119.2122883
No Damage,93009,,,,,,1,,22.0975128,0.088949246,9.763731956,34.2964275,-119.2067171
No Damage,93009,,,,,,1,,45.79837973,0.080731744,,34.2963714,-119.2072221
Destroyed (>50%),,Fire Resistant,Enclosed,Screened,Fire Resistant,Multi Pane,1,1978,18.23067565,0.302648112,,34.2967807,-119.2017898
No Damage,,,,,,,1,,36.23843699,0.278247613,,34.2962508,-119.2076036
Minor (10-25%),,Fire Resistant,Unenclosed,,Combustible,,1,1964,28.42316279,0.187289632,9.179591179,34.2947754,-119.2082904
No Damage,93060,,,,,,1,,12.23867882,0,,34.38249035,-119.0702966
No Damage,,,,,,,1,,19.07468909,0.00982449,9.082732201,34.2965079,-119.2078614
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,1,1980,0,0.016371799,2.002580166,34.2842486,-119.2849861
Destroyed (>50%),,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,1,1980,0,0.016371799,2.002580166,34.2842486,-119.2849861
No Damage,,,,,,,1,,26.78874615,0,9.45994091,34.2967203,-119.2076263
